id,author_id,topic,title,summary,body,town,image_path,views_count,likes_count,sort_order,published_at
"00000000-0000-0000-0000-000000003058","00000000-0000-0000-0000-000000002031","일반","자전거 잘 아시는분 있나요?","자전거 잘 아시는분 있나요를 추천받고 있어요","궁금한게 있습니다ㅠㅠ","계양2동","","1108","0","57","2026-05-25T15:31:38.651+00:00"
"00000000-0000-0000-0000-000000003059","00000000-0000-0000-0000-000000002048","일반","다이소 계산삼거리점 고유가지원금","다이소 계산삼거리점롯데리아옆 고유가지원금 사용 되나요?매장마다 이야기를 나누고 있어요","다이소 계산삼거리점(롯데리아옆) 고유가지원금 사용 되나요?매장마다 되는데 있고 안되는데 있는건가요?","계산동","","1201","0","58","2026-05-25T15:16:32.436+00:00"
"00000000-0000-0000-0000-000000003060","00000000-0000-0000-0000-000000002015","일반","킥보드 분실했는데..","혹시 장기 상가나 청송마을쪽에 이 킥보드 보신분있을까요? 이야기를 나누고 있어요","혹시 장기 상가나 청송마을쪽에 이 킥보드 보신분있을까요? ㅠㅠ","장기동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058920295977648128","1123","0","59","2026-05-25T14:37:07.940+00:00"
"00000000-0000-0000-0000-000000003061","00000000-0000-0000-0000-000000002032","생활/편의","영어권 외국인 친구를 구합니다","영어권 외국인 친구를 정보를 묻거나 나누고 있어요","서로 언어 공부 해요","운양동","","1159","0","60","2026-05-25T14:36:50.959+00:00"
"00000000-0000-0000-0000-000000003062","00000000-0000-0000-0000-000000002049","생활/편의","청년월세지원 조건","청년월세지원 조건 정보를 묻거나 나누고 있어요","만19~34까지 ok 월 20만원×24=480만원 지원 부모랑 분리세대 필수 인천 기준 최대 24개월 가능(24개월 채우면 갱신x) 저는 3달에 한번 영수증 구청에 증거로 제출하라 해서 제출 중(7번 남음) 등본/받을 통장 사본/청약통장 필수/살고 있는 곳 계약서","계산1동","","1157","0","61","2026-05-25T14:23:45.985+00:00"
"00000000-0000-0000-0000-000000003063","00000000-0000-0000-0000-000000002016","동네친구","로열파크씨티푸르지오 검로푸 왕로푸 검단청라","돌싱모임을 찾고 있어요","저희 검로 왕로 아파트 모임을 모집하고 있습니다. 처음에는 싱글 돌싱모임으로 시작하다 여러 회원분들에 의견에 누구나 가입가능한 모임으로 변경되었습니다. 타지역분들도 가입이가능합니다. 모임가입하셔서 후기등 보셔서 가입여부 판단하셔도 됩니다. 많은관심 부탁드립니다 ~~ 7080 친목모임 모임에 초대했어요💌 https://daangn.com/kr/share/community/ref/invite-group/9r2a8bimp1","백석동","","1174","0","62","2026-05-25T14:23:42.449+00:00"
"00000000-0000-0000-0000-000000003064","00000000-0000-0000-0000-000000002033","일반","친구+언어교환","안녕하세요장기동에 살고있어요언어 교환친구 만들고싶어요anyone who want to d…","안녕하세요~~장기동에 살고있어요~언어 교환친구 만들고싶어요~anyone who want to do language exchange~","장기동","","1286","0","63","2026-05-25T14:23:04.263+00:00"
"00000000-0000-0000-0000-000000003065","00000000-0000-0000-0000-000000002050","동네사건사고","능내공원 쓰레기 심각합니다","능내공원 상황을 공유하고 주의를 부탁하고 있어요","다같이 사용하는 공용시설인데 중,고등학생들이 와서 즐겁게 놀고 쓰레기는 다 버리고 가네요... 하루 이틀 쌓인 쓰레기가 아닙니다. 이 글을 보시는 인근 학부모님들 공원에 쓰레기 버리지말고 가져오라고 교육해주세요. 이 글은 보시는 공원녹지과는 공원 내에 쓰레기통을 만들어주시거나 경고글 부착해주세요. 함께 쓰는 공원 함께 배려합시다.","마전동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058912000998002688","1333","1","64","2026-05-25T14:07:21.245+00:00"
"00000000-0000-0000-0000-000000003066","00000000-0000-0000-0000-000000002017","일반","베이시스트 모십니다~~^^","토요일 저녁 7시30분에 풍무동에서 초보밴드 합주 모임이 있습니다. 이야기를 나누고 있어요","토요일 저녁 7시30분에 풍무동에서 초보밴드 합주 모임이 있습니다. 베이스 연주자분을 모시오니 관심잇으신 분 께서는 개인톡 주세요~~~","당하동","","1225","0","65","2026-05-25T14:06:38.964+00:00"
"00000000-0000-0000-0000-000000003067","00000000-0000-0000-0000-000000002034","일반","인천 서구 동물병원추천부탁드려요...","동네 동물병원 정보를 찾고 있어요","인천쪽 (검단신도시쪽이면 더 좋음) 과잉없고 양심적이고 실력 좋은 동물병원 추천해주실수있나요? 여러군데를 가봐도 정착한 믿을만한곳이없네요 ㅠㅠ 슬개골 수술 잘하는곳 추천해주시면 감사하겠습니다,,,,... #동물병원#추천#동물병원#인천","원당동","","1261","0","66","2026-05-25T13:47:11.930+00:00"
"00000000-0000-0000-0000-000000003068","00000000-0000-0000-0000-000000002001","고민/사연","요즘 당근인들 인사를 왜케 열심히하시는 건가요","구매문의에 대해 조언을 구하고 있어요","근래 오는 챗중에 70프로 이상이 인사만하고 답장을 안합니다,, 왜 이런 현상이 일어나는 걸까요 ×_× 이게 진짜 현상이라는 단어를 사용할 수 있을만큼 공통점도 있는게 정말 한 분도 빠짐없이 안녕하세요 뒤에 임티를 붙입니다 😃😁☺️ 이런거요,, 아니 인사의 형태라도 다르면 그려러니 하겠는데 어떻게 짠거마냥 다 똑같을 수가 있냐구요ㅠㅠㅠㅠㅋㅋㅋㅋㅋ 무슨 8번출구 게임같이 오타 있는지 찾거나 이분은 임티 뭐쓰나 찾고있어욬ㅋㅋ,,, 더 웃긴건 오타난 분이 한 명도 없는게,, 의미부여라면 뭐든하지만 그래도 좀 소름끼치잖아요ㅋㅋ큐ㅠ 뭐 요즘 챌린지하나요..? 차라리 인사하기 챌린지였으면 제가 기쁘게 받아드릴텐데 요즘 계속 구매문의도 아니고 인사만하니까 힘이빠지네요ㅋㅋ큐ㅠㅠㅠ,, 여러분도 그러신가요..? 아니면 당근이 절 상대로 몰카를 하는 건가요,,, 차라리 몰카라고 해줬으면 좋겠어욘 ㅎㅎ,,","아라동","","1316","0","67","2026-05-25T13:45:55.921+00:00"
"00000000-0000-0000-0000-000000003069","00000000-0000-0000-0000-000000002018","생활/편의","가방끈수선","가방끈수선 정보를 묻거나 나누고 있어요","김포에서 가방끈 수선하는집이 어디있을까요?","풍무동","","1314","0","68","2026-05-25T13:25:50.043+00:00"
"00000000-0000-0000-0000-000000003070","00000000-0000-0000-0000-000000002035","생활/편의","재능기부로 홈페이지 무료로 만들어드립니다!(2분)","동네 가게 홈페이지를 무료로 만들어주고 있어요","안녕하십니까.😁 현재 1인 홈페이지 제작자입니다. 포트폴리오 추가를 위해 원하시는분을 모집합니다! 지난번 빠르게 마감되기도 하였고, 더욱 사장님들 도움을 드리고자 합니다! -이제 막 창업하여 제대로 된 홈페이지가 필요하신 분 -홈페이지 제작 비용이 부담스러워 망설이고 계셨던 분 -사업에 진심이셔서 홈페이지와 함께 오래 성장하실 분 -소통이 잘 되시는 분 -구성: 메인 + 서브 3페이지 (또는 원페이지) -특징: PC/모바일 최적화 반응형 웹 -자료: 준비된 자료가 있으면 좋지만 없어도 괜찮습니다. 준비가 되어 있으면 더욱 빠르게 제작 됩니다! 언제든지 문의 해주세요! 댓글이나 당근 채팅 편하게 문의 주세요! 무료니까 한 번 해볼까? 하는 가벼운 마음보다는 이 홈페이지를 통해 사업을 키워나가실 진정성 있는 대표님이면 좋겠습니다. 저는 대표님들의 사업이 제 사업처럼 집중하여 대충 만들어 드리는 일은 없고 정성을 다해 만들어 드릴 예정입니다! 감사합니다 😊","불로동","","1293","0","69","2026-05-25T13:22:48.433+00:00"
"00000000-0000-0000-0000-000000003071","00000000-0000-0000-0000-000000002002","일반","구피가 넘 많아져서 고민이에요ㅠ","늘어난 구피를 분양할 방법을 찾고 있어요","성어 두마리만 분양하고 싶은데 방법 알고 계신분 있으실까요?","운양동","","1340","1","70","2026-05-25T13:19:31.886+00:00"
"00000000-0000-0000-0000-000000003072","00000000-0000-0000-0000-000000002019","일반","걸포동 손가방분실 휴대폰 찾습니다","손가방을 찾고 있어요","걸포동 한강메트로자이 2단지 211동로 뜨네요 분실폰 찾습니다 갤럭시s26 핑크색 케이스 손가방분실입니다","김포본동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058896610466385920","1327","0","71","2026-05-25T13:03:43.758+00:00"
"00000000-0000-0000-0000-000000003073","00000000-0000-0000-0000-000000002036","일반","지금 옥수수파는곳이 있을까요","지금 옥수수파는곳이 있을까요 이야기를 나누고 있어요","지금 옥수수파는곳이 있을까요","동양동","","1363","0","72","2026-05-25T12:59:02.321+00:00"
"00000000-0000-0000-0000-000000003074","00000000-0000-0000-0000-000000002003","고민/사연","중고핸드폰","중고핸드폰에 대해 조언을 구하고 있어요","요즘 당근에 중고핸드폰이 많이 올라와 있네요. 갤럭시노트 시리즈 좋아하는데 사도 괜찮을까요?","당하동","","1361","0","73","2026-05-25T12:51:27.685+00:00"
"00000000-0000-0000-0000-000000003075","00000000-0000-0000-0000-000000002020","취미","성악•뮤지컬•가요 중창단 모임 함께하실 분 계실까요?🎵","성악•뮤지컬•가요 중창단 모임 함께을 함께할 사람이나 정보를 찾고 있어요","안녕하세요~ 인천 청라/검단 사시는 분들 중 소규모로 중창 모임 함께하고 싶으신 분들을 찾습니다!🙌🏻 월 1-2회 토요일 오전에 모여 각자 좋아하는 노래 부르면서 레슨도 받고, 중창연습 하면서 아름다운 하모니를 만들어나가는 중창단 모임입니다! 현재 20대부터 60대까지 계시고 따뜻하고 훈훈한 분위기의 모임이니 부담없이 편안한 마음으로 오셔도 괜찮습니다! 올해 하반기에 창단공연도 올릴 예정이랍니다! 창립멤버가 되어 함께 공연을 만들어가는 과정을 즐길 분들을 기다립니다! [청라/검단]성악•뮤지컬 보컬 취미반🎵 모임에 초대했어요💌 https://daangn.com/kr/share/community/ref/invite-group/95L1dt9yrc","아라동","","1389","1","74","2026-05-25T12:44:12.179+00:00"
"00000000-0000-0000-0000-000000003076","00000000-0000-0000-0000-000000002037","생활/편의","김포나 일산쪽에 무선 청소기 배터리 교체하는곳 아시는분?","김포나 일산쪽에 무선 청소기 배터리 교체하는곳 아시는분을 도와줄 이웃이나 업체를 찾고 있…","인터넷 찾아봐도 김포쪽은 안나오네요.. 무선 청소기 배터리 교체하는곳 아시는분~?","운양동","","1425","1","75","2026-05-25T12:28:33.346+00:00"
"00000000-0000-0000-0000-000000003077","00000000-0000-0000-0000-000000002004","분실/실종","갤럭시 버즈 분실","갤럭시 버즈를 찾고 있어요","갤럭시 버즈4프로 분실했습니다. 찾아주시는분께 사례하겠습니다.. 분실장소는 김포 감정동 인근입니다!","아라동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058887177630867456","1412","0","76","2026-05-25T12:25:55.937+00:00"
"00000000-0000-0000-0000-000000003078","00000000-0000-0000-0000-000000002021","분실/실종","눈 한쪽이 없는 암컷 치즈고양이 주인 찾아요","눈 한쪽이 없는 암컷 치즈고양이를 찾고 있어요","병방동 어린이 과학관 옆 공영주차장에 고양이가 앵거서 보니까 암컷 치즈고양이 인데 눈 한쪽이 수술한건지 없는 상태이고 꼬리는 원형 패턴이있어요 사람 좋아하고 털 상태가 깨끗한게 키우던 고양이 같아서요 혹시 주인분 있으실까요?","병방동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058884915220152320","1478","1","77","2026-05-25T12:17:17.023+00:00"
"00000000-0000-0000-0000-000000003079","00000000-0000-0000-0000-000000002038","고민/사연","변호사 도움이필요합니다","변호사 도움이필요합니다에 대해 조언을 구하고 있어요","많이보셔서알겠지만 제조카가 피해당했습니다 현재 아동 관련 폭행 사건으로 법적 대응 및 상담 알아보고 있습니다. 가해 아동이 미성년자(9세)라 형사처벌 부분이 어렵다고 들었는데, 아동보호조치·보호자 책임·민사 포함해서 경험 있으신 변호사님 상담 받고 싶습니다. 영상 및 일부 자료 보유 중이며, 실제 진행 경험 있으신 분 계시면 댓글이나 채팅 부탁드립니다. #인천계양구 #70일된아기폭행 #계양구 #병방동 #박촌동 #동양동 #변호사","계양2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058882247087534080","1465","0","78","2026-05-25T12:11:28.304+00:00"
"00000000-0000-0000-0000-000000003080","00000000-0000-0000-0000-000000002005","분실/실종","아라동 살구색 카드지갑 잃어버리신분","지갑을 찾고 있어요","신분증이랑 카드들 들어있고 화장실에서 습득했어요 성함 맞으면 바로 돌려드릴게요!","원당동","","1474","1","79","2026-05-25T12:01:37.399+00:00"
"00000000-0000-0000-0000-000000003081","00000000-0000-0000-0000-000000002022","이사/시공","전동침대 소음 수리비 시세","전동침대 소음 수리비 시세 비용과 업체 정보를 묻고 있어요","환자용 전동침대 위,아래로 내리는 모터 움직일 때 끼이익 소음이 심해서 구리스까지 발라봤는데 해결이 안 되네요. 수리기사 부를까 하는데, 부르는 게 값일 것 같아서 실제 수리 받아보신 분들 비용이 어떻게 되는지 아시는 분 계실까요 ?","계산3동","","1529","1","80","2026-05-25T11:59:31.530+00:00"
